timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,disk_usage,bytes_sent_per_s,bytes_recv_per_s,swap_usage_pct
2026-05-27T03:36:06.075487+00:00,6.2,9.1,0,77.9,2353,0.45,0.6813,18.9,0,0,0.0
2026-05-27T03:36:16.076653+00:00,4.7,9.2,0,71.15,2261,0.65,0.5109,18.9,0,0,0.0
2026-05-27T03:36:26.077768+00:00,3.1,9.2,0,63.95,764,0.04,0.337,18.9,0,0,0.0
2026-05-27T03:36:36.079076+00:00,6.3,9.2,0,78.35,618,0.03,0.6848,18.9,0,0,0.0
2026-05-27T03:36:46.080251+00:00,6.2,9.2,0,77.9,530,0.02,0.6739,18.9,0,0,0.0
2026-05-27T03:36:56.081387+00:00,6.3,9.2,0,78.35,507,0.02,0.6848,18.9,0,0,0.0
2026-05-27T03:37:06.082534+00:00,6.2,9.3,0,77.9,535,0.02,0.6667,18.9,0,0,0.0
2026-05-27T03:37:16.083693+00:00,6.2,9.2,0,77.9,496,0.03,0.6739,18.9,0,0,0.0
2026-05-27T03:37:26.085030+00:00,6.1,9.2,340,77.45,760,0.05,0.663,18.9,170,170,0.0
2026-05-27T03:37:36.086190+00:00,6.1,9.2,0,77.45,524,0.03,0.663,18.9,0,0,0.0
2026-05-27T03:37:46.087502+00:00,6.2,9.0,0,77.9,546,0.03,0.6889,18.9,0,0,0.0
2026-05-27T03:37:56.088702+00:00,6.1,9.0,340,77.45,528,0.02,0.6778,18.9,170,170,0.0
2026-05-27T03:38:06.090084+00:00,6.3,9.2,0,78.35,2505,0.45,0.6848,18.9,0,0,0.0
2026-05-27T03:38:16.091231+00:00,4.6,9.3,0,70.7,2470,0.67,0.4946,18.9,0,0,0.0
2026-05-27T03:38:26.092376+00:00,2.9,9.3,340,63.05,746,0.03,0.3118,18.9,170,170,0.0
2026-05-27T03:38:36.093386+00:00,6.0,9.1,0,77.0,632,0.03,0.6593,18.9,0,0,0.0
2026-05-27T03:38:46.094514+00:00,6.1,9.2,0,77.45,493,0.02,0.663,18.9,0,0,0.0
2026-05-27T03:38:56.095614+00:00,5.9,9.2,340,76.55,639,0.03,0.6413,18.9,170,170,0.0
2026-05-27T03:39:06.096758+00:00,6.2,9.2,0,77.9,513,0.02,0.6739,18.9,0,0,0.0
2026-05-27T03:39:16.098005+00:00,6.2,9.2,0,77.9,503,0.01,0.6739,18.9,0,0,0.0
2026-05-27T03:39:26.099259+00:00,6.3,9.2,340,78.35,755,0.04,0.6848,18.9,170,170,0.0
2026-05-27T03:39:36.100520+00:00,6.3,9.2,0,78.35,691,0.02,0.6848,18.9,0,0,0.0
2026-05-27T03:39:46.101706+00:00,6.2,9.3,84,77.9,541,0.02,0.6667,18.9,42,42,0.0
2026-05-27T03:39:56.102995+00:00,6.0,9.3,340,77.0,553,0.02,0.6452,18.9,170,170,0.0
2026-05-27T03:40:06.104133+00:00,6.0,9.2,0,77.0,2229,0.37,0.6522,18.9,0,0,0.0
2026-05-27T03:40:16.105302+00:00,4.8,9.2,0,71.6,2885,0.71,0.5217,18.9,0,0,0.0
2026-05-27T03:40:26.106561+00:00,2.7,9.2,340,62.15,788,0.03,0.2935,18.9,170,170,0.0
2026-05-27T03:40:36.107686+00:00,6.1,9.2,0,77.45,536,0.03,0.663,18.9,0,0,0.0
2026-05-27T03:40:46.108986+00:00,6.4,9.0,0,78.8,663,0.03,0.7111,18.9,0,0,0.0
2026-05-27T03:40:56.110246+00:00,5.9,9.2,340,76.55,541,0.02,0.6413,18.9,170,170,0.0
2026-05-27T03:41:06.111658+00:00,6.2,9.3,0,77.9,505,0.03,0.6667,18.9,0,0,0.0
2026-05-27T03:41:16.112823+00:00,6.1,9.3,0,77.45,539,0.01,0.6559,18.9,0,0,0.0
2026-05-27T03:41:26.114121+00:00,6.2,9.1,0,77.9,741,0.02,0.6813,18.9,0,0,0.0
2026-05-27T03:41:36.115291+00:00,6.0,9.1,0,77.0,648,0.02,0.6593,18.9,0,0,0.0
2026-05-27T03:41:46.116543+00:00,6.2,9.1,0,77.9,555,0.03,0.6813,18.9,0,0,0.0
2026-05-27T03:41:56.117724+00:00,6.1,9.2,0,77.45,525,0.02,0.663,18.9,0,0,0.0
2026-05-27T03:42:06.118810+00:00,6.1,9.3,0,77.45,1645,0.23,0.6559,18.9,0,0,0.0
2026-05-27T03:42:16.120027+00:00,5.7,9.2,0,75.65,3400,0.88,0.6196,18.9,0,0,0.0
2026-05-27T03:42:26.121238+00:00,1.9,9.2,0,58.55,858,0.04,0.2065,18.9,0,0,0.0
2026-05-27T03:42:36.122563+00:00,6.0,9.2,0,77.0,628,0.02,0.6522,18.9,0,0,0.0
2026-05-27T03:42:46.123974+00:00,6.4,9.3,0,78.8,538,0.03,0.6882,18.9,0,0,0.0
2026-05-27T03:42:56.125313+00:00,6.0,9.3,0,77.0,554,0.03,0.6452,18.9,0,0,0.0
2026-05-27T03:43:06.126483+00:00,6.2,9.1,0,77.9,517,0.02,0.6813,18.9,0,0,0.0
2026-05-27T03:43:16.127666+00:00,6.3,9.2,0,78.35,520,0.03,0.6848,18.9,0,0,0.0
2026-05-27T03:43:26.129017+00:00,6.1,9.2,0,77.45,742,0.02,0.663,18.9,0,0,0.0
2026-05-27T03:43:36.130218+00:00,6.3,9.2,0,78.35,632,0.03,0.6848,18.9,0,0,0.0
2026-05-27T03:43:46.131349+00:00,6.2,9.2,0,77.9,547,0.02,0.6739,18.9,0,0,0.0
2026-05-27T03:43:56.132580+00:00,6.1,9.3,132,77.45,525,0.01,0.6559,18.9,66,66,0.0
2026-05-27T03:44:06.133832+00:00,6.3,9.2,0,78.35,1485,0.18,0.6848,18.9,0,0,0.0
2026-05-27T03:44:16.135095+00:00,5.9,9.3,0,76.55,3738,0.92,0.6344,18.9,0,0,0.0
2026-05-27T03:44:26.136363+00:00,1.6,9.3,132,57.2,736,0.03,0.172,18.9,66,66,0.0
2026-05-27T03:44:36.137485+00:00,6.2,9.2,0,77.9,551,0.02,0.6739,18.9,0,0,0.0
2026-05-27T03:44:46.138720+00:00,6.2,9.2,0,77.9,509,0.01,0.6739,18.9,0,0,0.0
2026-05-27T03:44:56.139928+00:00,6.1,9.3,132,77.45,534,0.02,0.6559,18.9,66,66,0.0
2026-05-27T03:45:06.141189+00:00,6.1,9.2,8010,77.45,623,0.03,0.663,18.9,3809,4201,0.0
2026-05-27T03:45:16.142358+00:00,6.2,9.3,0,77.9,662,0.04,0.6667,18.9,0,0,0.0
2026-05-27T03:45:26.143532+00:00,6.1,9.2,132,77.45,907,0.03,0.663,18.9,66,66,0.0
2026-05-27T03:45:36.144726+00:00,6.2,9.2,0,77.9,528,0.02,0.6739,18.9,0,0,0.0
2026-05-27T03:45:46.145927+00:00,6.0,9.3,0,77.0,556,0.02,0.6452,18.9,0,0,0.0
2026-05-27T03:45:56.147091+00:00,6.0,9.2,132,77.0,561,0.02,0.6522,18.9,66,66,0.0
2026-05-27T03:46:06.148298+00:00,6.1,9.3,0,77.45,775,0.06,0.6559,18.9,0,0,0.0
2026-05-27T03:46:16.149374+00:00,6.3,9.3,16503,78.35,4305,1.0,0.6774,18.9,10244,6259,0.0
2026-05-27T03:46:26.150665+00:00,1.8,9.3,0,58.1,1886,0.11,0.1935,18.9,0,0,0.0
2026-05-27T03:46:36.151882+00:00,5.7,9.3,0,75.65,715,0.03,0.6129,18.9,0,0,0.0
2026-05-27T03:46:46.153128+00:00,6.2,9.3,16635,77.9,1093,0.05,0.6667,18.9,10244,6391,0.0
2026-05-27T03:46:56.154355+00:00,6.0,9.3,0,77.0,562,0.02,0.6452,18.9,0,0,0.0
2026-05-27T03:47:06.155562+00:00,6.2,9.1,0,77.9,518,0.03,0.6813,18.9,0,0,0.0
2026-05-27T03:47:16.156823+00:00,6.4,9.3,16635,78.8,1090,0.05,0.6882,18.9,10244,6391,0.0
2026-05-27T03:47:26.158112+00:00,6.1,9.2,0,77.45,772,0.04,0.663,18.9,0,0,0.0
2026-05-27T03:47:36.159192+00:00,6.2,9.0,0,77.9,521,0.02,0.6889,18.9,0,0,0.0
2026-05-27T03:47:46.160507+00:00,6.2,9.3,16640,77.9,1163,0.06,0.6667,18.9,10246,6394,0.0
2026-05-27T03:47:56.161746+00:00,6.1,9.1,0,77.45,524,0.03,0.6703,18.9,0,0,0.0
2026-05-27T03:48:06.162933+00:00,6.1,9.2,0,77.45,521,0.03,0.663,18.9,0,0,0.0
2026-05-27T03:48:16.164292+00:00,6.3,9.3,16530,78.35,4452,1.0,0.6774,18.9,10268,6262,0.0
2026-05-27T03:48:26.165520+00:00,1.9,9.3,0,58.55,2308,0.15,0.2043,18.9,0,0,0.0
2026-05-27T03:48:36.166778+00:00,5.7,9.3,0,75.65,703,0.02,0.6129,18.9,0,0,0.0
2026-05-27T03:48:46.168182+00:00,6.4,9.3,16525,78.8,985,0.05,0.6882,18.9,10200,6325,0.0
2026-05-27T03:48:56.169479+00:00,6.2,9.2,0,77.9,513,0.03,0.6739,18.9,0,0,0.0
2026-05-27T03:49:06.170767+00:00,6.3,9.3,0,78.35,541,0.02,0.6774,18.9,0,0,0.0
2026-05-27T03:49:16.172111+00:00,6.3,9.3,16530,78.35,1019,0.05,0.6774,18.9,10202,6328,0.0
2026-05-27T03:49:26.173378+00:00,6.3,9.2,0,78.35,738,0.04,0.6848,18.9,0,0,0.0
2026-05-27T03:49:36.174510+00:00,6.4,9.3,0,78.8,549,0.01,0.6882,18.9,0,0,0.0
2026-05-27T03:49:46.175627+00:00,6.3,9.3,16552,78.35,983,0.04,0.6774,18.9,10290,6262,0.0
2026-05-27T03:49:56.176772+00:00,6.2,9.2,0,77.9,529,0.02,0.6739,18.9,0,0,0.0
2026-05-27T03:50:06.178096+00:00,6.2,9.2,0,77.9,828,0.06,0.6739,18.9,0,0,0.0
2026-05-27T03:50:16.179292+00:00,6.3,9.0,0,78.35,4240,1.01,0.7,18.9,0,0,0.0
2026-05-27T03:50:26.180558+00:00,1.7,9.1,0,57.65,1330,0.06,0.1868,18.9,0,0,0.0
2026-05-27T03:50:36.181775+00:00,6.1,9.3,0,77.45,513,0.03,0.6559,18.9,0,0,0.0
2026-05-27T03:50:46.183038+00:00,6.3,9.3,0,78.35,666,0.02,0.6774,18.9,0,0,0.0
2026-05-27T03:50:56.184184+00:00,6.4,9.3,0,78.8,547,0.03,0.6882,18.9,0,0,0.0
2026-05-27T03:51:06.185497+00:00,6.2,9.3,0,77.9,493,0.02,0.6667,18.9,0,0,0.0
2026-05-27T03:51:16.186947+00:00,6.2,9.3,0,77.9,526,0.02,0.6667,18.9,0,0,0.0
2026-05-27T03:51:26.188157+00:00,6.3,9.3,0,78.35,759,0.03,0.6774,18.9,0,0,0.0
2026-05-27T03:51:36.189345+00:00,6.3,9.2,0,78.35,524,0.03,0.6848,18.9,0,0,0.0
2026-05-27T03:51:46.190558+00:00,6.4,9.3,0,78.8,567,0.03,0.6882,18.9,0,0,0.0
2026-05-27T03:51:56.191777+00:00,6.4,9.2,0,78.8,547,0.02,0.6957,18.9,0,0,0.0
2026-05-27T03:52:06.192995+00:00,6.1,9.3,0,77.45,1478,0.2,0.6559,18.9,0,0,0.0
2026-05-27T03:52:16.194360+00:00,5.9,9.1,0,76.55,3712,0.93,0.6484,18.9,0,0,0.0
2026-05-27T03:52:26.195680+00:00,1.7,9.1,0,57.65,758,0.03,0.1868,18.9,0,0,0.0
2026-05-27T03:52:36.196964+00:00,6.2,9.2,0,77.9,555,0.03,0.6739,18.9,0,0,0.0
2026-05-27T03:52:46.198259+00:00,6.1,9.3,0,77.45,525,0.02,0.6559,18.9,0,0,0.0
2026-05-27T03:52:56.199544+00:00,6.3,9.2,0,78.35,573,0.02,0.6848,18.9,0,0,0.0
2026-05-27T03:53:06.200728+00:00,6.2,9.3,0,77.9,554,0.03,0.6667,18.9,0,0,0.0
2026-05-27T03:53:16.202001+00:00,6.0,9.1,0,77.0,530,0.04,0.6593,18.9,0,0,0.0
2026-05-27T03:53:26.203245+00:00,6.5,9.3,0,79.25,758,0.03,0.6989,18.9,0,0,0.0
2026-05-27T03:53:36.204456+00:00,6.3,9.2,0,78.35,524,0.02,0.6848,18.9,0,0,0.0
2026-05-27T03:53:46.205723+00:00,6.2,9.2,0,77.9,566,0.03,0.6739,18.9,0,0,0.0
2026-05-27T03:53:56.207110+00:00,6.4,9.1,0,78.8,523,0.02,0.7033,18.9,0,0,0.0
2026-05-27T03:54:06.208214+00:00,6.3,9.3,0,78.35,1822,0.23,0.6774,18.9,0,0,0.0
2026-05-27T03:54:16.209388+00:00,5.7,9.2,0,75.65,3473,0.88,0.6196,18.9,0,0,0.0
2026-05-27T03:54:26.210732+00:00,2.0,9.3,0,59.0,755,0.03,0.2151,18.9,0,0,0.0
2026-05-27T03:54:36.212026+00:00,6.3,9.2,0,78.35,610,0.03,0.6848,18.9,0,0,0.0
2026-05-27T03:54:46.213264+00:00,6.3,9.2,0,78.35,560,0.02,0.6848,18.9,0,0,0.0
2026-05-27T03:54:56.214616+00:00,6.5,9.3,0,79.25,547,0.02,0.6989,18.9,0,0,0.0
2026-05-27T03:55:06.215922+00:00,6.5,9.3,0,79.25,523,0.02,0.6989,18.9,0,0,0.0
2026-05-27T03:55:16.217239+00:00,6.5,9.3,0,79.25,527,0.03,0.6989,18.9,0,0,0.0
2026-05-27T03:55:26.218527+00:00,6.4,9.1,0,78.8,772,0.02,0.7033,18.9,0,0,0.0
2026-05-27T03:55:36.219823+00:00,6.6,9.2,0,79.7,522,0.02,0.7174,18.9,0,0,0.0
2026-05-27T03:55:46.221189+00:00,6.3,9.2,0,78.35,542,0.03,0.6848,18.9,0,0,0.0
2026-05-27T03:55:56.222363+00:00,6.5,9.3,0,79.25,507,0.03,0.6989,18.9,0,0,0.0
2026-05-27T14:55:48.653113+00:00,8.6,9.2,21744,88.7,2264,0.32,0.9348,18.9,12882,8862,0.0
2026-05-27T14:55:58.655338+00:00,5.7,9.2,0,75.65,2765,0.8,0.6196,18.9,0,0,0.0
2026-05-27T14:56:08.657578+00:00,3.4,9.2,0,65.3,644,0.04,0.3696,18.9,0,0,0.0
2026-05-27T14:56:18.659605+00:00,7.3,9.1,132,82.85,566,0.03,0.8022,18.9,66,66,0.0
2026-05-27T14:56:28.661165+00:00,7.2,9.2,0,82.4,547,0.02,0.7826,18.9,0,0,0.0
2026-05-27T14:56:38.663030+00:00,7.4,9.2,0,83.3,525,0.02,0.8043,18.9,0,0,0.0
2026-05-27T14:56:48.664555+00:00,7.7,9.3,132,84.65,584,0.04,0.828,18.9,66,66,0.0
2026-05-27T14:56:58.665911+00:00,7.7,9.2,0,84.65,544,0.03,0.837,18.9,0,0,0.0
2026-05-27T14:57:08.667396+00:00,7.9,9.2,0,85.55,532,0.01,0.8587,18.9,0,0,0.0
2026-05-27T14:57:18.669170+00:00,7.4,9.3,132,83.3,268,0.03,0.7957,18.9,66,66,0.0
2026-05-27T14:57:28.670829+00:00,7.5,9.3,0,83.75,260,0.04,0.8065,18.9,0,0,0.0
2026-05-27T14:57:38.672575+00:00,7.9,9.2,0,85.55,2386,0.71,0.8587,18.9,0,0,0.0
2026-05-27T14:57:48.674151+00:00,3.8,9.3,132,67.1,1972,0.42,0.4086,18.9,66,66,0.0
2026-05-27T14:57:58.675672+00:00,5.0,9.3,208,72.5,329,0.02,0.5376,18.9,104,104,0.0
2026-05-27T14:58:08.677905+00:00,7.2,9.3,0,82.4,675,0.04,0.7742,18.9,0,0,0.0
2026-05-27T14:58:18.679680+00:00,7.5,9.1,132,83.75,459,0.03,0.8242,18.9,66,66,0.0
2026-05-27T14:58:28.681085+00:00,7.7,9.3,416,84.65,671,0.03,0.828,18.9,208,208,0.0
2026-05-27T14:58:38.682781+00:00,7.5,9.3,8885,83.75,868,0.05,0.8065,18.9,4262,4623,0.0
2026-05-27T14:58:48.684771+00:00,8.0,9.3,8885,86.0,888,0.06,0.8602,18.9,4262,4623,0.0
2026-05-27T14:58:58.686512+00:00,7.5,9.3,9093,83.75,839,0.05,0.8065,18.9,4366,4727,0.0
2026-05-27T14:59:08.688231+00:00,7.9,9.3,8885,85.55,882,0.04,0.8495,18.9,4262,4623,0.0
2026-05-27T14:59:18.690015+00:00,8.1,9.3,8885,86.45,622,0.06,0.871,18.9,4262,4623,0.0
2026-05-27T14:59:28.691803+00:00,7.2,9.1,9306,82.4,3924,1.08,0.7912,18.9,4538,4768,0.0
2026-05-27T14:59:38.693494+00:00,2.8,9.1,8885,62.6,707,0.05,0.3077,18.9,4262,4623,0.0
2026-05-27T14:59:48.694938+00:00,7.2,9.3,0,82.4,570,0.03,0.7742,18.9,0,0,0.0
2026-05-27T14:59:58.696448+00:00,6.9,9.3,208,81.05,378,0.03,0.7419,18.9,104,104,0.0
2026-05-27T15:00:08.698079+00:00,7.8,9.3,0,85.1,626,0.04,0.8387,18.9,0,0,0.0
2026-05-27T15:00:18.699977+00:00,7.4,9.2,0,83.3,386,0.03,0.8043,18.9,0,0,0.0
2026-05-27T15:00:28.701522+00:00,7.4,9.3,416,83.3,422,0.04,0.7957,18.9,208,208,0.0
2026-05-27T15:00:38.703164+00:00,7.8,9.3,0,85.1,580,0.04,0.8387,18.9,0,0,0.0
2026-05-27T15:00:48.704771+00:00,7.1,9.2,0,81.95,538,0.02,0.7717,18.9,0,0,0.0
2026-05-27T15:00:58.706462+00:00,8.2,9.3,208,86.9,533,0.02,0.8817,18.9,104,104,0.0
2026-05-27T15:01:08.707855+00:00,7.9,9.1,0,85.55,2450,0.52,0.8681,18.9,0,0,0.0
2026-05-27T15:01:18.709617+00:00,4.9,9.3,0,72.05,2092,0.62,0.5269,18.9,0,0,0.0
2026-05-27T15:01:28.711451+00:00,4.3,9.1,0,69.35,536,0.03,0.4725,18.9,0,0,0.0
2026-05-27T15:01:38.713068+00:00,7.2,9.3,0,82.4,301,0.03,0.7742,18.9,0,0,0.0
2026-05-27T15:01:48.714792+00:00,7.3,9.2,0,82.85,515,0.03,0.7935,18.9,0,0,0.0
2026-05-27T15:01:58.716249+00:00,6.8,9.3,0,80.6,367,0.03,0.7312,18.9,0,0,0.0
2026-05-27T15:02:08.718280+00:00,7.5,9.2,0,83.75,373,0.04,0.8152,18.9,0,0,0.0
2026-05-27T15:02:18.720063+00:00,7.5,9.1,0,83.75,551,0.03,0.8242,18.9,0,0,0.0
2026-05-27T15:02:28.721818+00:00,7.1,9.3,0,81.95,347,0.02,0.7634,18.9,0,0,0.0
2026-05-27T15:02:38.723204+00:00,7.6,9.1,0,84.2,294,0.04,0.8352,18.9,0,0,0.0
2026-05-27T15:02:48.724840+00:00,7.3,9.3,0,82.85,490,0.03,0.7849,18.9,0,0,0.0
2026-05-27T15:02:58.726248+00:00,6.9,9.3,208,81.05,2375,0.65,0.7419,18.9,104,104,0.0
2026-05-27T15:03:08.728062+00:00,4.1,9.2,2373,68.45,1888,0.46,0.4457,18.9,1004,1369,0.0
2026-05-27T15:03:18.729782+00:00,4.7,9.2,0,71.15,271,0.03,0.5109,18.9,0,0,0.0
2026-05-27T15:03:28.731161+00:00,7.2,9.3,208,82.4,533,0.03,0.7742,18.9,104,104,0.0
2026-05-27T15:03:38.732665+00:00,7.0,9.3,0,81.5,265,0.03,0.7527,18.9,0,0,0.0
2026-05-27T15:03:48.734072+00:00,6.8,9.3,0,80.6,458,0.03,0.7312,18.9,0,0,0.0
2026-05-27T15:03:58.735709+00:00,7.1,9.2,208,81.95,540,0.05,0.7717,18.9,104,104,0.0
2026-05-27T15:04:08.737383+00:00,7.3,9.3,0,82.85,354,0.02,0.7849,18.9,0,0,0.0
2026-05-27T15:04:18.738881+00:00,7.8,9.3,0,85.1,687,0.04,0.8387,18.9,0,0,0.0
2026-05-27T15:04:28.740144+00:00,7.3,9.2,0,82.85,516,0.03,0.7935,18.9,0,0,0.0
2026-05-27T15:04:38.741579+00:00,7.2,9.3,0,82.4,274,0.03,0.7742,18.9,0,0,0.0
2026-05-27T15:04:48.743418+00:00,7.2,9.3,0,82.4,2514,0.79,0.7742,18.9,0,0,0.0
2026-05-27T15:04:58.745057+00:00,3.2,9.3,208,64.4,2221,0.32,0.3441,18.9,104,104,0.0
2026-05-27T15:05:08.746603+00:00,5.9,9.0,0,76.55,564,0.03,0.6556,18.9,0,0,0.0
2026-05-27T15:05:18.748523+00:00,7.1,9.3,8091,81.95,731,0.06,0.7634,18.9,3815,4276,0.0
2026-05-27T15:05:28.750192+00:00,7.2,9.3,0,82.4,522,0.04,0.7742,18.9,0,0,0.0
2026-05-27T15:05:38.751998+00:00,7.4,9.3,0,83.3,566,0.03,0.7957,18.9,0,0,0.0
2026-05-27T15:05:48.753905+00:00,7.6,9.1,0,84.2,481,0.03,0.8352,18.9,0,0,0.0
2026-05-27T15:05:58.755412+00:00,7.0,9.3,208,81.5,482,0.02,0.7527,18.9,104,104,0.0
2026-05-27T15:06:08.757053+00:00,7.0,9.3,0,81.5,865,0.05,0.7527,18.9,0,0,0.0
2026-05-27T15:06:18.758354+00:00,7.1,9.3,0,81.95,498,0.04,0.7634,18.9,0,0,0.0
2026-05-27T15:06:28.759753+00:00,7.2,9.3,208,82.4,551,0.02,0.7742,18.9,104,104,0.0
2026-05-27T15:06:38.761163+00:00,7.1,9.3,0,81.95,3156,0.91,0.7634,18.9,0,0,0.0
2026-05-27T15:06:48.762685+00:00,2.4,9.3,0,60.8,1822,0.17,0.2581,18.9,0,0,0.0
2026-05-27T15:06:58.764487+00:00,6.2,9.1,0,77.9,515,0.04,0.6813,18.9,0,0,0.0
2026-05-27T15:07:08.765861+00:00,7.1,9.2,18471,81.95,1337,0.06,0.7717,18.9,10747,7724,0.0
2026-05-27T15:07:18.767421+00:00,7.1,9.3,0,81.95,478,0.03,0.7634,18.9,0,0,0.0
2026-05-27T15:07:28.769061+00:00,6.8,9.3,0,80.6,453,0.02,0.7312,18.9,0,0,0.0
2026-05-27T15:07:38.770748+00:00,7.2,9.3,16098,82.4,1257,0.05,0.7742,18.9,9743,6355,0.0
2026-05-27T15:07:48.772366+00:00,7.4,9.2,0,83.3,520,0.03,0.8043,18.9,0,0,0.0
2026-05-27T15:07:58.773847+00:00,6.7,9.3,0,80.15,540,0.03,0.7204,18.9,0,0,0.0
2026-05-27T15:08:08.775809+00:00,7.3,9.3,16122,82.85,1378,0.06,0.7849,18.9,9767,6355,0.0
2026-05-27T15:08:18.777591+00:00,7.2,9.2,0,82.4,539,0.03,0.7826,18.9,0,0,0.0
2026-05-27T15:08:28.779040+00:00,7.3,9.3,208,82.85,2476,0.9,0.7849,18.9,104,104,0.0
2026-05-27T15:08:38.781049+00:00,2.8,9.3,16122,62.6,2898,0.27,0.3011,18.9,9767,6355,0.0
2026-05-27T15:08:48.782673+00:00,6.2,9.1,0,77.9,420,0.04,0.6813,18.9,0,0,0.0
2026-05-27T15:08:58.784245+00:00,7.0,9.3,208,81.5,538,0.03,0.7527,18.9,104,104,0.0
2026-05-27T15:09:08.786150+00:00,7.4,9.3,18627,83.3,1343,0.08,0.7957,18.9,10903,7724,0.0
2026-05-27T15:09:18.787849+00:00,7.1,9.3,0,81.95,459,0.04,0.7634,18.9,0,0,0.0
2026-05-27T15:09:28.789438+00:00,7.1,9.3,0,81.95,529,0.03,0.7634,18.9,0,0,0.0
2026-05-27T15:09:38.791046+00:00,7.6,9.3,16335,84.2,954,0.04,0.8172,18.9,9939,6396,0.0
2026-05-27T15:09:48.793049+00:00,7.5,9.1,0,83.75,502,0.04,0.8242,18.9,0,0,0.0
2026-05-27T15:09:58.795175+00:00,7.1,9.3,208,81.95,425,0.03,0.7634,18.9,104,104,0.0
2026-05-27T15:10:08.797100+00:00,7.4,9.3,16147,83.3,1063,0.05,0.7957,18.9,9858,6289,0.0
2026-05-27T15:10:18.800341+00:00,6.5,9.3,0,79.25,3930,1.0,0.6989,18.9,0,0,0.0
2026-05-27T15:10:28.801934+00:00,2.3,9.1,0,60.35,1795,0.13,0.2527,18.9,0,0,0.0
2026-05-27T15:10:38.803574+00:00,6.7,9.3,16152,80.15,938,0.06,0.7204,18.9,9860,6292,0.0
2026-05-27T15:10:48.805068+00:00,7.2,9.4,0,82.4,532,0.03,0.766,18.9,0,0,0.0
2026-05-27T15:10:58.806760+00:00,6.5,9.3,0,79.25,491,0.04,0.6989,18.9,0,0,0.0
2026-05-27T15:11:08.808220+00:00,7.4,9.3,18515,83.3,926,0.05,0.7957,18.9,10794,7721,0.0
2026-05-27T15:11:18.809696+00:00,6.9,9.3,0,81.05,551,0.02,0.7419,18.9,0,0,0.0
2026-05-27T15:11:28.811323+00:00,7.2,9.4,208,82.4,520,0.04,0.766,18.9,104,104,0.0
2026-05-27T15:11:38.812628+00:00,6.9,9.3,16411,81.05,859,0.04,0.7419,18.9,9924,6487,0.0
2026-05-27T15:11:48.814232+00:00,7.6,9.3,8885,84.2,636,0.04,0.8172,18.9,4262,4623,0.0
2026-05-27T15:11:58.815874+00:00,7.1,9.1,0,81.95,510,0.04,0.7802,18.9,0,0,0.0
2026-05-27T15:12:08.817442+00:00,7.3,9.3,2373,82.85,3708,1.06,0.7849,18.9,1004,1369,0.0
2026-05-27T15:12:18.819796+00:00,2.1,9.3,0,59.45,1089,0.07,0.2258,18.9,0,0,0.0
2026-05-27T15:12:28.821435+00:00,7.4,9.1,0,83.3,474,0.03,0.8132,18.9,0,0,0.0
2026-05-27T15:12:38.823015+00:00,7.3,9.1,0,82.85,529,0.03,0.8022,18.9,0,0,0.0
2026-05-27T15:12:48.824593+00:00,7.7,9.1,0,84.65,551,0.02,0.8462,18.9,0,0,0.0
2026-05-27T15:12:58.826578+00:00,7.2,9.3,0,82.4,507,0.03,0.7742,18.9,0,0,0.0
2026-05-27T15:13:08.828243+00:00,7.4,9.3,2373,83.3,450,0.04,0.7957,18.9,1004,1369,0.0
2026-05-27T15:13:18.829971+00:00,7.5,9.3,0,83.75,399,0.03,0.8065,18.9,0,0,0.0
2026-05-27T15:13:28.831821+00:00,7.6,9.3,0,84.2,541,0.03,0.8172,18.9,0,0,0.0
2026-05-27T15:13:38.833597+00:00,8.0,9.1,0,86.0,496,0.02,0.8791,18.9,0,0,0.0
2026-05-27T15:13:48.835077+00:00,7.4,9.3,0,83.3,2254,0.42,0.7957,18.9,0,0,0.0
2026-05-27T15:13:58.836491+00:00,5.2,9.2,208,73.4,2352,0.7,0.5652,18.9,104,104,0.0
2026-05-27T15:14:08.838609+00:00,3.9,9.1,0,67.55,651,0.04,0.4286,18.9,0,0,0.0
2026-05-27T15:14:18.840027+00:00,7.1,9.1,0,81.95,484,0.03,0.7802,18.9,0,0,0.0
2026-05-27T15:14:28.841431+00:00,7.4,9.3,0,83.3,533,0.03,0.7957,18.9,0,0,0.0
2026-05-27T15:14:38.842868+00:00,7.5,9.2,0,83.75,511,0.03,0.8152,18.9,0,0,0.0
2026-05-27T15:14:48.844659+00:00,7.3,9.3,0,82.85,552,0.03,0.7849,18.9,0,0,0.0
2026-05-27T15:14:58.846179+00:00,7.6,9.1,208,84.2,511,0.04,0.8352,18.9,104,104,0.0
2026-05-27T15:15:08.848012+00:00,7.4,9.1,2373,83.3,595,0.04,0.8132,18.9,1004,1369,0.0
2026-05-27T15:15:18.849651+00:00,7.5,9.3,0,83.75,533,0.03,0.8065,18.9,0,0,0.0
2026-05-27T15:15:28.851275+00:00,7.9,9.3,0,85.55,527,0.04,0.8495,18.9,0,0,0.0
2026-05-27T15:15:38.852775+00:00,7.0,9.3,0,81.5,2472,0.7,0.7527,18.9,0,0,0.0
2026-05-27T15:15:48.854683+00:00,4.0,9.3,0,68.0,2282,0.42,0.4301,18.9,0,0,0.0
